fid,yyear,quarter,month,dayofweek,hour,carrierid,carrier,airport,dest,crsdeptime,depdelay,depdel15,wid
14785,2008,1,3,5,15,19805,AA,COS,DFW,15:25:00,4,0,58804246
14786,2008,1,3,3,15,19805,AA,COS,DFW,15:25:00,31,1,58804251
14787,2008,1,3,5,15,19805,AA,COS,DFW,15:25:00,2,0,58804253
14788,2008,1,3,6,14,19805,AA,MTJ,ORD,14:05:00,3,0,58809451
14789,2008,1,3,6,14,19805,AA,MTJ,ORD,14:05:00,38,1,58809452
14790,2008,1,3,3,14,20409,B6,ROC,JFK,14:40:00,-3,0,58825717
14791,2008,1,3,4,19,20409,B6,ROC,JFK,19:45:00,109,1,58834378
14792,2008,1,3,1,17,20409,B6,ROC,JFK,17:10:00,0,0,58836716
14793,2008,1,3,3,19,20409,B6,ROC,JFK,19:45:00,-3,0,58837884
14794,2008,1,3,5,11,20409,B6,ROC,JFK,11:45:00,-13,0,58839056
14795,2008,1,3,6,11,19704,CO,MTJ,IAH,11:40:00,4,0,58859364
14796,2008,1,3,6,11,19704,CO,MTJ,IAH,11:40:00,-10,0,58859365
14797,2008,1,3,4,13,19704,CO,MFE,IAH,13:10:00,-9,0,58859413
14798,2008,1,3,2,13,19704,CO,MFE,IAH,13:10:00,439,1,58859418
14799,2008,1,3,1,13,19704,CO,MTJ,IAH,13:45:00,16,1,58862117
14800,2008,1,3,4,13,19704,CO,MTJ,IAH,13:45:00,-11,0,58862127
14801,2008,1,3,6,10,19704,CO,MFE,IAH,10:41:00,79,1,58867227
14802,2008,1,3,2,10,19704,CO,MFE,IAH,10:41:00,-5,0,58867229
14803,2008,1,3,2,16,19704,CO,MFE,IAH,16:50:00,18,1,58867411
14804,2008,1,3,1,16,19704,CO,MFE,IAH,16:50:00,22,1,58867424
14805,2008,1,3,2,16,19704,CO,MFE,IAH,16:50:00,,,58867425
14806,2008,1,3,1,13,19790,DL,COS,ATL,13:15:00,9,0,58880186
14807,2008,1,3,7,17,19790,DL,ROC,ATL,17:45:00,3,0,58888326
14808,2008,1,3,6,16,20417,OH,ROC,JFK,16:00:00,,,58892183
14809,2008,1,3,7,14,20417,OH,COS,CVG,14:30:00,65,1,58892572
14810,2008,1,3,4,14,20417,OH,COS,CVG,14:30:00,0,0,58895047
14811,2008,1,3,5,10,20417,OH,ROC,CVG,10:55:00,-1,0,58896067
14812,2008,1,3,7,16,20417,OH,ROC,JFK,16:00:00,-10,0,58896901
14813,2008,1,3,4,14,20417,OH,COS,CVG,14:30:00,10,0,58903543
14814,2008,1,3,4,11,20417,OH,ROC,JFK,11:35:00,-14,0,58903818
14815,2008,1,3,7,18,20417,OH,ROC,CVG,18:15:00,-5,0,58905488
14816,2008,1,3,6,13,20304,OO,MTJ,SLC,13:10:00,2,0,58906923
14817,2008,1,3,6,18,20304,OO,COS,DEN,18:20:00,-11,0,58907857
14818,2008,1,3,7,17,20304,OO,COS,DEN,17:15:00,89,1,58909512
14819,2008,1,3,2,10,20304,OO,COS,MCI,10:20:00,-10,0,58911478
14820,2008,1,3,5,12,20304,OO,COS,DEN,12:25:00,,,58917791
14821,2008,1,3,3,17,20304,OO,COS,DEN,17:15:00,-7,0,58914624
14822,2008,1,3,4,18,20304,OO,COS,DEN,18:16:00,-5,0,58916314
14823,2008,1,3,5,10,20304,OO,COS,DEN,10:02:00,21,1,58917640
14824,2008,1,3,5,18,20304,OO,COS,DEN,18:16:00,-10,0,58918032
14825,2008,1,3,6,13,20304,OO,MTJ,SLC,13:10:00,5,0,58918670
14826,2008,1,3,7,11,20304,OO,COS,DEN,11:51:00,7,0,58920626
14827,2008,1,3,7,16,20304,OO,COS,LAX,16:08:00,-7,0,58921014
14828,2008,1,3,7,17,20304,OO,COS,DEN,17:15:00,0,0,58921161
14829,2008,1,3,1,16,20304,OO,COS,LAX,16:08:00,116,1,58922748
14830,2008,1,3,3,15,20304,OO,COS,MCI,15:35:00,0,0,58924831
14831,2008,1,3,3,12,20304,OO,COS,DEN,12:25:00,13,0,58926040
14832,2008,1,3,3,14,20304,OO,COS,DEN,14:08:00,-1,0,58926399
14833,2008,1,3,5,12,20304,OO,COS,SLC,12:15:00,0,0,58928410
14834,2008,1,3,5,10,20304,OO,COS,DEN,10:02:00,191,1,58929332
14835,2008,1,3,5,17,20304,OO,COS,DEN,17:15:00,42,1,58929747
14836,2008,1,3,5,16,20304,OO,COS,DEN,16:01:00,17,1,58929834
14837,2008,1,3,7,11,20304,OO,COS,DEN,11:51:00,-2,0,58932316
14838,2008,1,3,7,14,20304,OO,COS,ORD,14:11:00,229,1,58932460
14839,2008,1,3,7,18,20304,OO,COS,DEN,18:25:00,22,1,58932830
14840,2008,1,3,7,14,20304,OO,COS,DEN,14:08:00,,,58932943
14841,2008,1,3,1,12,20304,OO,COS,SLC,12:15:00,57,1,58933256
14842,2008,1,3,2,10,20304,OO,COS,MCI,10:20:00,-8,0,58934829
14843,2008,1,3,2,16,20304,OO,COS,DEN,16:01:00,-6,0,58936356
14844,2008,1,3,4,10,20304,OO,COS,MCI,10:20:00,-10,0,58938221
14845,2008,1,3,4,18,20304,OO,COS,SLC,18:50:00,-6,0,58938578
14846,2008,1,3,4,17,20304,OO,COS,DEN,17:15:00,46,1,58939697
14847,2008,1,3,5,18,20304,OO,COS,SLC,18:50:00,-3,0,58940281
14848,2008,1,3,5,12,20304,OO,MTJ,SLC,12:33:00,-3,0,58940287
14849,2008,1,3,5,11,20304,OO,COS,LAX,11:19:00,5,0,58941270
14850,2008,1,3,5,14,20304,OO,COS,DEN,14:08:00,-4,0,58941495
14851,2008,1,3,5,19,20304,OO,COS,DEN,19:17:00,-15,0,58941513
14852,2008,1,3,1,14,20304,OO,COS,ORD,14:11:00,-11,0,58945794
14853,2008,1,3,1,12,20304,OO,COS,DEN,12:25:00,-2,0,58945941
14854,2008,1,3,3,15,20304,OO,COS,MCI,15:35:00,18,1,58948111
14855,2008,1,3,3,12,20304,OO,COS,SLC,12:15:00,-6,0,58948250
14856,2008,1,3,3,18,20304,OO,COS,SLC,18:50:00,-10,0,58948460
14857,2008,1,3,4,14,20304,OO,COS,ORD,14:11:00,257,1,58950876
14858,2008,1,3,5,16,20304,OO,COS,DEN,16:01:00,9,0,58953102
14859,2008,1,3,7,16,20304,OO,COS,LAX,16:34:00,-5,0,58955980
14860,2008,1,3,1,10,20304,OO,COS,MCI,10:20:00,10,0,58956344
14861,2008,1,3,5,17,19977,UA,ROC,ORD,17:00:00,10,0,58988057
14862,2008,1,3,6,16,19977,UA,ROC,ORD,16:44:00,38,1,58988058
14863,2008,1,3,6,16,19977,UA,ROC,ORD,16:44:00,25,1,58988065
14864,2008,1,3,7,16,19977,UA,ROC,ORD,16:56:00,21,1,58988072
14865,2008,1,3,3,17,19977,UA,ROC,ORD,17:00:00,-6,0,58988075
14866,2008,1,3,4,17,19977,UA,ROC,ORD,17:06:00,175,1,58988076
14867,2008,1,3,3,12,20374,XE,MFE,IAH,12:02:00,12,0,59140432
14868,2008,1,3,3,10,20374,XE,COS,ONT,10:25:00,-5,0,59140631
14869,2008,1,3,5,10,20374,XE,COS,ONT,10:25:00,27,1,59140640
14870,2008,1,3,2,16,20374,XE,COS,ONT,16:50:00,-10,0,59141163
14871,2008,1,3,4,17,20374,XE,COS,SMF,17:30:00,-5,0,59142126
14872,2008,1,3,5,17,20374,XE,COS,SMF,17:30:00,-3,0,59142127
14873,2008,1,3,7,17,20374,XE,COS,SMF,17:30:00,114,1,59142129
14874,2008,1,3,3,17,20374,XE,COS,SMF,17:30:00,-10,0,59142132
14875,2008,1,3,7,17,20374,XE,COS,SMF,17:30:00,-1,0,59142135
14876,2008,1,3,1,12,20374,XE,COS,SMF,12:55:00,44,1,59142179
14877,2008,1,3,6,12,20374,XE,COS,SMF,12:55:00,2,0,59142184
14878,2008,1,3,1,12,20374,XE,COS,SMF,12:55:00,23,1,59142186
14879,2008,1,3,6,12,20374,XE,COS,SMF,12:55:00,3,0,59142198
14880,2008,1,3,7,12,20374,XE,COS,SMF,12:55:00,10,0,59142199
14881,2008,1,3,3,11,20374,XE,COS,SAN,11:05:00,5,0,59144091
14882,2008,1,3,1,11,20374,XE,COS,SAN,11:05:00,-6,0,59144096
14883,2008,1,3,4,11,20374,XE,COS,SAN,11:05:00,10,0,59144113
14884,2008,1,3,1,11,20374,XE,COS,SAN,11:05:00,-1,0,59144117
14885,2008,1,3,5,13,20374,XE,ROC,EWR,13:00:00,111,1,59150925
14886,2008,1,3,5,17,20374,XE,ROC,EWR,17:50:00,85,1,59151266
14887,2008,1,3,7,16,20374,XE,ROC,EWR,16:50:00,,,59151934
14888,2008,1,3,7,14,20374,XE,ROC,EWR,14:00:00,-10,0,59151991
14889,2008,1,3,7,14,20374,XE,COS,IAH,14:15:00,,,59153282
14890,2008,1,3,4,14,20374,XE,COS,IAH,14:15:00,-2,0,59153805
14891,2008,1,3,5,14,20374,XE,COS,IAH,14:15:00,-1,0,59154003
14892,2008,1,3,5,17,20374,XE,ROC,EWR,17:50:00,80,1,59154166
14893,2008,1,3,1,16,20374,XE,ROC,EWR,16:50:00,180,1,59154260
14894,2008,1,3,2,16,20374,XE,ROC,EWR,16:50:00,-9,0,59159572
14895,2008,1,3,7,17,20374,XE,ROC,EWR,17:50:00,-10,0,59160755
14896,2008,1,3,4,15,20374,XE,ROC,CLE,15:00:00,-8,0,59163357
14897,2008,1,3,7,12,20374,XE,MFE,IAH,12:02:00,-7,0,59164016
14898,2008,1,3,4,16,20374,XE,COS,IAH,16:46:00,-4,0,59165415
14899,2008,1,3,7,14,20374,XE,COS,IAH,14:20:00,-6,0,59166394
14900,2008,1,3,7,16,20374,XE,ROC,EWR,16:50:00,2,0,59167092
14901,2008,1,3,3,14,20374,XE,COS,IAH,14:15:00,-1,0,59168875
14902,2008,1,3,4,14,20374,XE,COS,IAH,14:15:00,144,1,59169850
14903,2008,1,3,1,13,20374,XE,ROC,EWR,13:00:00,-6,0,59171246
14904,2008,1,3,2,12,20374,XE,MFE,IAH,12:02:00,-7,0,59172640
14905,2008,1,3,6,11,20374,XE,COS,IAH,11:05:00,7,0,59172891
14906,2008,1,3,3,15,20374,XE,ROC,CLE,15:00:00,-6,0,59173781
14907,2008,1,3,5,11,20374,XE,COS,IAH,11:05:00,-2,0,59173907
14908,2008,1,3,1,16,20374,XE,ROC,EWR,16:50:00,2,0,59174655
14909,2008,1,3,6,16,20374,XE,COS,IAH,16:45:00,-9,0,59175559
14910,2008,1,3,1,15,20374,XE,ROC,CLE,15:00:00,-10,0,59175976
14911,2008,1,3,7,10,20374,XE,MFE,IAH,10:41:00,-2,0,59176211
14912,2008,1,3,6,18,20378,YV,COS,PHX,18:20:00,-10,0,59176793
14913,2008,1,3,6,17,20378,YV,ROC,CLT,17:00:00,0,0,59177249
14914,2008,1,3,7,16,20378,YV,MTJ,DEN,16:43:00,166,1,59177747
14915,2008,1,3,7,11,20378,YV,MTJ,DEN,11:38:00,20,1,59177749
14916,2008,1,3,7,14,20378,YV,ROC,IAD,14:39:00,-2,0,59177955
14917,2008,1,3,1,19,20378,YV,ROC,IAD,19:25:00,308,1,59178654
14918,2008,1,3,3,12,20378,YV,MTJ,DEN,12:53:00,-6,0,59179821
14919,2008,1,3,4,11,20378,YV,MTJ,DEN,11:38:00,-11,0,59180525
14920,2008,1,3,4,19,20378,YV,ROC,IAD,19:25:00,-7,0,59180729
14921,2008,1,3,5,14,20378,YV,COS,DEN,14:50:00,0,0,59180933
14922,2008,1,3,5,22,20378,YV,COS,LAS,22:06:00,4,0,59180934
14923,2008,1,3,7,12,20378,YV,COS,PHX,12:03:00,-3,0,59182263
14924,2008,1,3,7,11,20378,YV,MTJ,DEN,11:38:00,-19,0,59182561
14925,2008,1,3,1,11,20378,YV,COS,ORD,11:58:00,15,1,59182969
14926,2008,1,3,1,12,20378,YV,COS,PHX,12:03:00,-10,0,59182972
14927,2008,1,3,5,19,20378,YV,ROC,IAD,19:25:00,-2,0,59186202
14928,2008,1,3,6,10,20378,YV,MTJ,DEN,10:01:00,-13,0,59186628
14929,2008,1,3,6,19,20378,YV,ROC,IAD,19:25:00,39,1,59186812
14930,2008,1,3,7,10,20378,YV,ROC,ORD,10:07:00,-10,0,59187487
14931,2008,1,3,2,10,20378,YV,MTJ,DEN,10:06:00,5,0,59188624
14932,2008,1,3,2,11,20378,YV,MTJ,DEN,11:38:00,-10,0,59188628
14933,2008,1,3,3,16,20378,YV,MTJ,DEN,16:43:00,-10,0,59189296
14934,2008,1,3,4,10,20378,YV,MTJ,DEN,10:06:00,-2,0,59189985
14935,2008,1,3,6,13,20378,YV,MTJ,DEN,13:53:00,-3,0,59191322
14936,2008,1,3,6,11,20378,YV,MTJ,DEN,11:38:00,-13,0,59191325
14937,2008,1,3,7,12,20378,YV,COS,PHX,12:03:00,0,0,59191698
14938,2008,1,3,2,13,20378,YV,COS,DEN,13:24:00,-6,0,59193064
14939,2008,1,3,2,11,20378,YV,COS,ORD,11:58:00,133,1,59193066
14940,2008,1,3,2,18,20378,YV,COS,PHX,18:20:00,-5,0,59193068
14941,2008,1,3,2,16,20378,YV,MTJ,DEN,16:43:00,-8,0,59193340
14942,2008,1,3,5,14,20378,YV,COS,DEN,14:50:00,-4,0,59195115
14943,2008,1,3,5,19,20378,YV,ROC,IAD,19:25:00,-4,0,59195611
14944,2008,1,3,6,16,20378,YV,MTJ,DEN,16:50:00,-1,0,59196042
14945,2008,1,3,7,18,20378,YV,COS,PHX,18:20:00,-10,0,59196410
14946,2008,1,3,7,10,20378,YV,MTJ,DEN,10:09:00,2,0,59196695
14947,2008,1,3,1,19,20378,YV,COS,DEN,19:25:00,29,1,59197115
14948,2008,1,3,3,13,19790,DL,COS,ATL,13:15:00,0,0,59199929
14949,2008,1,3,4,17,19790,DL,ROC,ATL,17:45:00,33,1,59210662
14950,2008,1,3,2,15,20366,EV,ROC,ATL,15:06:00,-7,0,59225267
14951,2008,1,3,6,15,20366,EV,ROC,ATL,15:06:00,-5,0,59225271
14952,2008,1,3,3,10,20366,EV,ROC,ATL,10:35:00,-6,0,59226584
14953,2008,1,3,7,10,20366,EV,ROC,ATL,10:35:00,-11,0,59226587
14954,2008,1,3,5,10,20366,EV,ROC,ATL,10:35:00,-7,0,59226592
14955,2008,1,3,1,17,20437,FL,ROC,ATL,17:29:00,-5,0,59250109
14956,2008,1,3,1,15,20437,FL,ROC,BWI,15:54:00,-6,0,59250111
14957,2008,1,3,3,18,20437,FL,ROC,MCO,18:20:00,2,0,59251612
14958,2008,1,3,5,17,20437,FL,ROC,ATL,17:32:00,14,0,59253128
14959,2008,1,3,7,17,20437,FL,ROC,ATL,17:31:00,63,1,59254626
14960,2008,1,3,7,15,20437,FL,ROC,BWI,15:44:00,12,0,59254627
14961,2008,1,3,1,15,20437,FL,ROC,BWI,15:44:00,4,0,59255389
14962,2008,1,3,3,17,20437,FL,ROC,ATL,17:32:00,-1,0,59256887
14963,2008,1,3,4,12,20437,FL,ROC,LAS,12:37:00,-10,0,59257647
14964,2008,1,3,3,11,20437,FL,ROC,FLL,11:28:00,-12,0,59262180
14965,2008,1,3,2,12,20398,MQ,MTJ,DFW,12:50:00,103,1,59295265
14966,2008,1,3,6,12,20398,MQ,ROC,ORD,12:35:00,-6,0,59298743
14967,2008,1,3,2,12,20398,MQ,ROC,ORD,12:35:00,-5,0,59298746
14968,2008,1,3,2,12,20398,MQ,ROC,ORD,12:35:00,0,0,59298753
14969,2008,1,3,4,12,20398,MQ,ROC,ORD,12:35:00,-2,0,59298755
14970,2008,1,3,6,12,20398,MQ,ROC,ORD,12:35:00,-8,0,59298757
14971,2008,1,3,2,12,20398,MQ,ROC,ORD,12:35:00,20,1,59298767
14972,2008,1,3,2,16,20398,MQ,ROC,ORD,16:25:00,-6,0,59304331
14973,2008,1,3,3,16,20398,MQ,ROC,ORD,16:25:00,19,1,59304332
14974,2008,1,3,3,16,20398,MQ,ROC,ORD,16:25:00,2,0,59304339
14975,2008,1,3,3,16,20398,MQ,ROC,ORD,16:25:00,-9,0,59304353
14976,2008,1,3,2,19,20398,MQ,ROC,ORD,19:15:00,-8,0,59304780
14977,2008,1,3,4,19,20398,MQ,ROC,ORD,19:15:00,-2,0,59304788
14978,2008,1,3,1,14,19386,NW,COS,MSP,14:29:00,-8,0,59341126
14979,2008,1,3,6,14,19386,NW,COS,MSP,14:29:00,-5,0,59341138
14980,2008,1,3,7,14,19386,NW,COS,MSP,14:29:00,-3,0,59341146
14981,2008,2,4,1,13,19805,AA,COS,DFW,13:15:00,4,0,59382789
14982,2008,2,4,4,13,19805,AA,COS,DFW,13:15:00,,,59382792
14983,2008,2,4,6,13,19805,AA,COS,DFW,13:15:00,0,0,59382801
14984,2008,2,4,1,13,19805,AA,COS,DFW,13:15:00,-1,0,59382810
14985,2008,2,4,3,18,19805,AA,MFE,DFW,18:00:00,0,0,59392770
14986,2008,2,4,4,18,19805,AA,MFE,DFW,18:00:00,,,59392771
14987,2008,2,4,1,11,19805,AA,COS,DFW,11:00:00,-1,0,59395086
14988,2008,2,4,6,11,19805,AA,COS,DFW,11:00:00,-1,0,59395091
14989,2008,2,4,2,11,19805,AA,COS,DFW,11:00:00,27,1,59395094
14990,2008,2,4,6,17,19805,AA,MFE,DFW,17:40:00,-8,0,59400626
14991,2008,2,4,2,17,19805,AA,MFE,DFW,17:40:00,-9,0,59400629
14992,2008,2,4,3,14,19805,AA,MFE,DFW,14:40:00,-8,0,59401083
14993,2008,2,4,1,14,19805,AA,MFE,DFW,14:40:00,-6,0,59401088
14994,2008,2,4,2,14,19805,AA,MFE,DFW,14:40:00,-6,0,59401089
14995,2008,2,4,3,14,19805,AA,MFE,DFW,14:40:00,-1,0,59401091
14996,2008,2,4,5,14,19805,AA,MFE,DFW,14:40:00,6,0,59401093
14997,2008,2,4,4,17,19805,AA,COS,DFW,17:15:00,,,59402369
14998,2008,2,4,2,17,19805,AA,COS,DFW,17:15:00,-4,0,59402374
14999,2008,2,4,4,11,19805,AA,MFE,DFW,11:10:00,-1,0,59407922
15000,2008,2,4,5,15,19805,AA,COS,DFW,15:15:00,,,59408398
15001,2008,2,4,6,12,19805,AA,MTJ,DFW,12:50:00,-7,0,59418844
15002,2008,2,4,7,15,19805,AA,COS,DFW,15:15:00,0,0,59418886
15003,2008,2,4,4,11,20409,B6,ROC,JFK,11:45:00,-12,0,59439263
15004,2008,2,4,5,17,20409,B6,ROC,JFK,17:10:00,78,1,59439849
15005,2008,2,4,2,17,20409,B6,ROC,JFK,17:10:00,-10,0,59442121
15006,2008,2,4,3,11,20409,B6,ROC,JFK,11:45:00,-7,0,59442664
15007,2008,2,4,3,19,20409,B6,ROC,JFK,19:45:00,81,1,59442665
15008,2008,2,4,1,11,20409,B6,ROC,JFK,11:45:00,-18,0,59445540
15009,2008,2,4,1,11,20409,B6,ROC,JFK,11:45:00,-10,0,59449543
15010,2008,2,4,2,17,20409,B6,ROC,JFK,17:10:00,-6,0,59450130
15011,2008,2,4,1,11,20409,B6,ROC,JFK,11:45:00,28,1,59453614
15012,2008,2,4,1,17,20409,B6,ROC,JFK,17:10:00,,,59453616
15013,2008,2,4,3,19,20409,B6,ROC,JFK,19:45:00,37,1,59454760
15014,2008,2,4,5,10,19704,CO,MFE,IAH,10:50:00,28,1,59459550
15015,2008,2,4,1,16,19704,CO,MFE,IAH,16:53:00,-6,0,59464155
15016,2008,2,4,3,10,19704,CO,MFE,IAH,10:41:00,4,0,59466141
15017,2008,2,4,3,13,19704,CO,MFE,IAH,13:10:00,-12,0,59467321
15018,2008,2,4,7,16,19704,CO,MFE,IAH,16:53:00,1,0,59471556
15019,2008,2,4,1,16,19704,CO,MFE,IAH,16:53:00,-8,0,59472485
15020,2008,2,4,1,16,19704,CO,MFE,IAH,16:53:00,0,0,59475089
15021,2008,2,4,1,17,19790,DL,ROC,ATL,17:45:00,133,1,59489475
15022,2008,2,4,5,13,19790,DL,COS,ATL,13:15:00,5,0,59494400
15023,2008,2,4,7,17,19790,DL,ROC,ATL,17:40:00,38,1,59496803
15024,2008,2,4,6,12,20374,XE,MFE,IAH,12:02:00,7,0,59594297
15025,2008,2,4,1,11,20374,XE,COS,ONT,11:15:00,-11,0,59594558
15026,2008,2,4,6,11,20374,XE,COS,ONT,11:15:00,14,0,59594563
15027,2008,2,4,1,20,20374,XE,COS,ONT,20:30:00,23,1,59595054
15028,2008,2,4,6,16,20374,XE,COS,ONT,16:35:00,-5,0,59595059
15029,2008,2,4,7,20,20374,XE,COS,ONT,20:30:00,-8,0,59595074
15030,2008,2,4,1,16,20374,XE,COS,SMF,16:35:00,2,0,59595877
15031,2008,2,4,7,16,20374,XE,COS,SMF,16:35:00,-9,0,59595882
15032,2008,2,4,1,12,20374,XE,COS,SMF,12:15:00,2,0,59595931
15033,2008,2,4,2,12,20374,XE,COS,SMF,12:15:00,-10,0,59595932
15034,2008,2,4,4,12,20374,XE,COS,SMF,12:15:00,13,0,59595934
15035,2008,2,4,6,12,20374,XE,COS,SMF,12:15:00,-8,0,59595943
15036,2008,2,4,6,13,20374,XE,COS,SAN,13:55:00,-1,0,59597540
15037,2008,2,4,2,13,20374,XE,COS,SAN,13:55:00,-3,0,59597550
15038,2008,2,4,5,13,20374,XE,COS,SAN,13:55:00,-1,0,59597553
15039,2008,2,4,1,13,20374,XE,COS,SAN,13:55:00,-11,0,59597556
15040,2008,2,4,1,16,20374,XE,ROC,EWR,16:50:00,1,0,59602744
15041,2008,2,4,2,18,20374,XE,ROC,CLE,18:55:00,-4,0,59603660
15042,2008,2,4,2,18,20374,XE,ROC,CLE,18:55:00,102,1,59604399
15043,2008,2,4,2,18,20374,XE,ROC,EWR,18:00:00,-8,0,59604508
15044,2008,2,4,4,13,20374,XE,ROC,EWR,13:00:00,-6,0,59606677
15045,2008,2,4,3,12,20374,XE,ROC,EWR,12:40:00,2,0,59607336
15046,2008,2,4,3,18,20374,XE,MFE,IAH,18:27:00,-3,0,59607690
15047,2008,2,4,1,11,20374,XE,COS,IAH,11:05:00,-6,0,59607924
15048,2008,2,4,3,11,20374,XE,COS,IAH,11:05:00,0,0,59608001
15049,2008,2,4,5,17,20374,XE,ROC,EWR,17:50:00,,,59608926
15050,2008,2,4,5,18,20374,XE,ROC,CLE,18:55:00,85,1,59609428
15051,2008,2,4,1,16,20374,XE,ROC,EWR,16:50:00,,,59611431
15052,2008,2,4,1,16,20374,XE,COS,IAH,16:45:00,-4,0,59616439
15053,2008,2,4,3,14,20374,XE,ROC,CLE,14:55:00,-10,0,59616699
15054,2008,2,4,7,12,20374,XE,MFE,IAH,12:00:00,-4,0,59617111
15055,2008,2,4,2,16,20374,XE,ROC,EWR,16:50:00,-8,0,59617289
15056,2008,2,4,4,18,20374,XE,MFE,IAH,18:30:00,-2,0,59619409
15057,2008,2,4,7,10,20374,XE,COS,IAH,10:50:00,6,0,59620020
15058,2008,2,4,2,12,20374,XE,ROC,EWR,12:40:00,-10,0,59620094
15059,2008,2,4,2,18,20374,XE,MFE,IAH,18:30:00,0,0,59620358
15060,2008,2,4,4,16,20374,XE,COS,IAH,16:46:00,7,0,59620829
15061,2008,2,4,1,12,20374,XE,ROC,EWR,12:40:00,1,0,59622710
15062,2008,2,4,7,18,20374,XE,ROC,EWR,18:15:00,1,0,59623057
15063,2008,2,4,6,14,20374,XE,COS,IAH,14:10:00,-8,0,59625245
15064,2008,2,4,1,16,20374,XE,COS,IAH,16:45:00,7,0,59625410
15065,2008,2,4,3,14,20374,XE,COS,IAH,14:10:00,0,0,59625831
15066,2008,2,4,2,16,20374,XE,ROC,EWR,16:50:00,-6,0,59626654
15067,2008,2,4,7,14,20374,XE,ROC,CLE,14:55:00,-4,0,59626867
15068,2008,2,4,6,14,20374,XE,COS,IAH,14:10:00,-7,0,59628933
15069,2008,2,4,2,13,20378,YV,MTJ,DEN,13:04:00,0,0,59629408
15070,2008,2,4,3,15,20378,YV,COS,DEN,15:47:00,0,0,59629827
15071,2008,2,4,4,17,20378,YV,COS,DEN,17:11:00,14,0,59630567
15072,2008,2,4,5,18,20378,YV,COS,PHX,18:20:00,0,0,59631318
15073,2008,2,4,5,10,20378,YV,MTJ,DEN,10:09:00,-9,0,59631629
15074,2008,2,4,7,11,20378,YV,ROC,CLT,11:52:00,33,1,59633265
15075,2008,2,4,1,19,20378,YV,COS,DEN,19:25:00,16,1,59633481
15076,2008,2,4,2,12,20378,YV,COS,PHX,12:03:00,0,0,59634216
15077,2008,2,4,2,10,20378,YV,MTJ,DEN,10:09:00,0,0,59634513
15078,2008,2,4,3,13,20378,YV,MTJ,DEN,13:04:00,-14,0,59635240
15079,2008,2,4,3,10,20378,YV,ROC,IAD,10:14:00,5,0,59635463
15080,2008,2,4,1,10,20378,YV,MTJ,DEN,10:09:00,-12,0,59638858
15081,2008,2,4,3,19,20378,YV,COS,DEN,19:25:00,7,0,59640006
15082,2008,2,4,5,18,20378,YV,COS,PHX,18:20:00,-18,0,59641487
15083,2008,2,4,6,12,20378,YV,COS,PHX,12:03:00,-13,0,59642204
15084,2008,2,4,1,13,20378,YV,MTJ,DEN,13:04:00,-7,0,59643912
15085,2008,2,4,3,13,20378,YV,MTJ,DEN,13:04:00,-10,0,59645363
15086,2008,2,4,4,14,20378,YV,COS,ORD,14:04:00,43,1,59645805
15087,2008,2,4,4,12,20378,YV,COS,PHX,12:03:00,-5,0,59645807
15088,2008,2,4,5,22,20378,YV,COS,LAS,22:06:00,-16,0,59646564
15089,2008,2,4,7,18,20378,YV,COS,DEN,18:30:00,-10,0,59647960
15090,2008,2,4,7,22,20378,YV,COS,LAS,22:06:00,-6,0,59647961
15091,2008,2,4,7,13,20378,YV,MTJ,DEN,13:04:00,-16,0,59648269
15092,2008,2,4,1,13,20378,YV,MTJ,DEN,13:04:00,-12,0,59649007
15093,2008,2,4,2,10,20378,YV,MTJ,DEN,10:09:00,-16,0,59649739
15094,2008,2,4,2,16,20378,YV,MTJ,DEN,16:45:00,-7,0,59649741
15095,2008,2,4,3,12,20378,YV,COS,PHX,12:03:00,-10,0,59650174
15096,2008,2,4,3,18,20378,YV,COS,PHX,18:20:00,0,0,59650175
15097,2008,2,4,4,13,19790,DL,COS,ATL,13:15:00,-8,0,59651198
15098,2008,2,4,1,17,19790,DL,ROC,ATL,17:40:00,-1,0,59656176
15099,2008,2,4,2,15,20366,EV,ROC,ATL,15:06:00,-2,0,59676238
15100,2008,2,4,7,10,20366,EV,ROC,ATL,10:35:00,-4,0,59677620
15101,2008,2,4,2,15,20366,EV,ROC,ATL,15:20:00,25,1,59678214
15102,2008,2,4,1,15,20366,EV,ROC,ATL,15:20:00,-1,0,59678220
15103,2008,2,4,2,15,20366,EV,ROC,ATL,15:20:00,12,0,59678221
15104,2008,2,4,4,15,20366,EV,ROC,ATL,15:20:00,-9,0,59678223
15105,2008,2,4,2,15,20366,EV,ROC,ATL,15:20:00,-6,0,59678228
15106,2008,2,4,2,17,20437,FL,ROC,ATL,17:31:00,-11,0,59699095
15107,2008,2,4,4,18,20437,FL,ROC,MCO,18:20:00,8,0,59700597
15108,2008,2,4,5,18,20437,FL,ROC,MCO,18:20:00,61,1,59701356
15109,2008,2,4,7,12,20437,FL,ROC,MCO,12:30:00,34,1,59702849
15110,2008,2,4,2,18,20437,FL,ROC,MCO,18:20:00,-14,0,59704370
15111,2008,2,4,6,17,20437,FL,ROC,ATL,17:17:00,-6,0,59707386
15112,2008,2,4,1,11,20437,FL,ROC,FLL,11:28:00,-10,0,59708911
15113,2008,2,4,4,11,20437,FL,ROC,FLL,11:28:00,-7,0,59711187
15114,2008,2,4,4,17,20437,FL,ROC,ATL,17:17:00,-1,0,59716470
